,obstime,Past 60-Minutes Rainfall in mm,qcscore
142745,2024-09-30T01:00:00,0.0,G
142769,2024-09-30T02:00:00,0.0,G
142793,2024-09-30T03:00:00,0.0,G
142817,2024-09-30T04:00:00,0.0,G
142841,2024-09-30T05:00:00,0.0,G
142865,2024-09-30T06:00:00,0.0,G
142889,2024-09-30T07:00:00,0.0,G
142913,2024-09-30T08:00:00,0.0,G
147002,2024-10-07T23:00:00,0.0,G
147024,2024-10-08T00:00:00,0.0,G
147046,2024-10-08T01:00:00,0.0,G
147068,2024-10-08T02:00:00,0.0,G
147090,2024-10-08T03:00:00,0.0,G
147112,2024-10-08T04:00:00,0.0,G
147134,2024-10-08T05:00:00,0.0,G
147156,2024-10-08T06:00:00,0.0,G
147178,2024-10-08T07:00:00,0.0,G
147200,2024-10-08T08:00:00,0.0,G
147222,2024-10-08T09:00:00,0.0,G
147244,2024-10-08T10:00:00,0.0,G
147266,2024-10-08T11:00:00,0.0,G
147288,2024-10-08T12:00:00,0.0,G
147310,2024-10-08T13:00:00,0.0,G
147332,2024-10-08T14:00:00,0.0,G
147354,2024-10-08T15:00:00,0.0,G
147376,2024-10-08T16:00:00,0.0,G
147399,2024-10-08T17:00:00,0.0,G
147422,2024-10-08T18:00:00,0.0,G
147445,2024-10-08T19:00:00,0.0,G
147468,2024-10-08T20:00:00,0.0,G
147492,2024-10-08T21:00:00,0.0,G
147516,2024-10-08T22:00:00,0.0,G
147540,2024-10-08T23:00:00,0.0,G
147564,2024-10-09T00:00:00,0.0,G
147588,2024-10-09T01:00:00,0.0,G
147612,2024-10-09T02:00:00,0.0,G
147636,2024-10-09T03:00:00,0.0,G
147660,2024-10-09T04:00:00,0.0,G
147684,2024-10-09T05:00:00,0.0,G
147708,2024-10-09T06:00:00,0.0,G
147732,2024-10-09T07:00:00,0.0,G
147756,2024-10-09T08:00:00,0.0,G
147780,2024-10-09T09:00:00,0.0,G
147803,2024-10-09T10:00:00,0.0,G
147826,2024-10-09T11:00:00,0.0,G
147849,2024-10-09T12:00:00,0.0,G
147872,2024-10-09T13:00:00,0.0,G
147895,2024-10-09T14:00:00,0.0,G
147918,2024-10-09T15:00:00,0.0,G
147941,2024-10-09T16:00:00,0.0,G
147964,2024-10-09T17:00:00,0.0,G
147987,2024-10-09T18:00:00,0.0,G
148009,2024-10-09T19:00:00,0.0,G
148031,2024-10-09T20:00:00,0.0,G
148053,2024-10-09T21:00:00,0.0,G
148075,2024-10-09T22:00:00,0.0,G
148096,2024-10-09T23:00:00,0.0,G
148117,2024-10-10T00:00:00,0.0,G
148138,2024-10-10T01:00:00,0.0,G
148160,2024-10-10T02:00:00,0.0,G
148182,2024-10-10T03:00:00,0.0,G
148204,2024-10-10T04:00:00,0.0,G
148226,2024-10-10T05:00:00,0.0,G
148248,2024-10-10T06:00:00,0.0,G
148270,2024-10-10T07:00:00,0.0,G
148292,2024-10-10T08:00:00,0.0,G
148314,2024-10-10T09:00:00,0.0,G
148336,2024-10-10T10:00:00,0.0,G
148358,2024-10-10T11:00:00,0.0,G
148380,2024-10-10T12:00:00,0.0,G
148402,2024-10-10T13:00:00,0.0,G
148424,2024-10-10T14:00:00,0.0,G
148446,2024-10-10T15:00:00,0.0,G
148468,2024-10-10T16:00:00,0.0,G
148490,2024-10-10T17:00:00,0.0,G
148512,2024-10-10T18:00:00,0.0,G
148534,2024-10-10T19:00:00,0.0,G
148556,2024-10-10T20:00:00,0.0,G
148578,2024-10-10T21:00:00,0.0,G
148600,2024-10-10T22:00:00,0.0,G
148622,2024-10-10T23:00:00,0.0,G
148644,2024-10-11T00:00:00,0.0,G
148666,2024-10-11T01:00:00,0.0,G
148688,2024-10-11T02:00:00,0.0,G
148710,2024-10-11T03:00:00,0.0,G
148731,2024-10-11T04:00:00,0.6,G
148752,2024-10-11T05:00:00,2.9,G
148773,2024-10-11T06:00:00,1.1,G
148794,2024-10-11T07:00:00,0.1,G
148815,2024-10-11T08:00:00,0.0,G
148836,2024-10-11T09:00:00,0.0,G
148858,2024-10-11T10:00:00,0.0,G
148880,2024-10-11T11:00:00,0.0,G
148902,2024-10-11T12:00:00,0.0,G
148924,2024-10-11T13:00:00,0.0,G
148945,2024-10-11T14:00:00,0.0,G
148966,2024-10-11T15:00:00,0.0,G
148987,2024-10-11T16:00:00,0.0,G
149008,2024-10-11T17:00:00,0.0,G
149029,2024-10-11T18:00:00,0.0,G
149050,2024-10-11T19:00:00,0.0,G
149071,2024-10-11T20:00:00,0.0,G
149092,2024-10-11T21:00:00,0.0,G
149113,2024-10-11T22:00:00,0.0,G
149134,2024-10-11T23:00:00,0.0,G
149155,2024-10-12T00:00:00,0.0,G
149176,2024-10-12T01:00:00,0.0,G
149197,2024-10-12T02:00:00,0.0,G
149218,2024-10-12T03:00:00,0.0,G
149239,2024-10-12T04:00:00,0.0,G
149260,2024-10-12T05:00:00,0.0,G
149281,2024-10-12T06:00:00,0.0,G
149302,2024-10-12T07:00:00,0.0,G
149323,2024-10-12T08:00:00,0.0,G
149344,2024-10-12T09:00:00,0.0,G
149365,2024-10-12T10:00:00,0.0,G
149386,2024-10-12T11:00:00,0.0,G
149407,2024-10-12T12:00:00,0.0,G
149428,2024-10-12T13:00:00,0.0,G
149449,2024-10-12T14:00:00,0.0,G
149470,2024-10-12T15:00:00,0.0,G
149491,2024-10-12T16:00:00,0.0,G
149512,2024-10-12T17:00:00,0.0,G
149533,2024-10-12T18:00:00,0.0,G
149554,2024-10-12T19:00:00,0.0,G
149575,2024-10-12T20:00:00,0.0,G
149596,2024-10-12T21:00:00,0.0,G
149617,2024-10-12T22:00:00,0.0,G
149638,2024-10-12T23:00:00,0.0,G
149659,2024-10-13T00:00:00,0.0,G
149680,2024-10-13T01:00:00,0.0,G
149701,2024-10-13T02:00:00,0.0,G
149722,2024-10-13T03:00:00,0.0,G
149743,2024-10-13T04:00:00,0.0,G
149764,2024-10-13T05:00:00,0.0,G
149785,2024-10-13T06:00:00,0.0,G
149806,2024-10-13T07:00:00,0.0,G
149827,2024-10-13T08:00:00,0.0,G
149848,2024-10-13T09:00:00,0.0,G
149869,2024-10-13T10:00:00,0.0,G
149890,2024-10-13T11:00:00,0.0,G
149911,2024-10-13T12:00:00,0.0,G
149932,2024-10-13T13:00:00,0.0,G
149953,2024-10-13T14:00:00,0.0,G
149974,2024-10-13T15:00:00,0.0,G
149995,2024-10-13T16:00:00,0.0,G
150016,2024-10-13T17:00:00,0.0,G
150037,2024-10-13T18:00:00,0.0,G
150058,2024-10-13T19:00:00,0.0,G
150079,2024-10-13T20:00:00,0.0,G
150100,2024-10-13T21:00:00,0.0,G
150121,2024-10-13T22:00:00,0.0,G
150142,2024-10-13T23:00:00,0.0,G
150163,2024-10-14T00:00:00,0.0,G
150184,2024-10-14T01:00:00,0.0,G
150205,2024-10-14T02:00:00,0.0,G
150226,2024-10-14T03:00:00,0.0,G
150247,2024-10-14T04:00:00,0.0,G
150268,2024-10-14T05:00:00,0.0,G
150289,2024-10-14T06:00:00,0.0,G
150310,2024-10-14T07:00:00,0.0,G
150331,2024-10-14T08:00:00,0.0,G
150352,2024-10-14T09:00:00,0.0,G
150374,2024-10-14T10:00:00,0.0,G
150396,2024-10-14T11:00:00,0.0,G
150419,2024-10-14T12:00:00,0.0,G
150443,2024-10-14T13:00:00,0.0,G
150466,2024-10-14T14:00:00,0.0,G
150489,2024-10-14T15:00:00,0.0,G
150512,2024-10-14T16:00:00,0.0,G
150536,2024-10-14T17:00:00,0.0,G
150560,2024-10-14T18:00:00,0.0,G
150584,2024-10-14T19:00:00,0.0,G
150608,2024-10-14T20:00:00,0.0,G
150632,2024-10-14T21:00:00,0.0,G
150656,2024-10-14T22:00:00,0.0,G
150680,2024-10-14T23:00:00,0.0,G
150704,2024-10-15T00:00:00,0.0,G
150728,2024-10-15T01:00:00,0.0,G
150752,2024-10-15T02:00:00,0.0,G
150775,2024-10-15T03:00:00,0.0,G
150798,2024-10-15T04:00:00,0.0,G
150821,2024-10-15T05:00:00,0.0,G
150844,2024-10-15T06:00:00,0.0,G
150867,2024-10-15T07:00:00,0.0,G
150890,2024-10-15T08:00:00,0.0,G
150913,2024-10-15T09:00:00,0.0,G
150936,2024-10-15T10:00:00,0.0,G
150959,2024-10-15T11:00:00,0.0,G
150983,2024-10-15T12:00:00,0.0,G
151007,2024-10-15T13:00:00,0.0,G
151031,2024-10-15T14:00:00,0.0,G
151055,2024-10-15T15:00:00,0.0,G
151079,2024-10-15T16:00:00,0.0,G
151103,2024-10-15T17:00:00,0.0,G
151127,2024-10-15T18:00:00,0.0,G
151151,2024-10-15T19:00:00,0.0,G
151175,2024-10-15T20:00:00,0.0,G
151199,2024-10-15T21:00:00,0.0,G
151223,2024-10-15T22:00:00,0.0,G
151247,2024-10-15T23:00:00,0.0,G
151271,2024-10-16T00:00:00,0.0,G
151295,2024-10-16T01:00:00,0.0,G
151319,2024-10-16T02:00:00,0.0,G
151343,2024-10-16T03:00:00,0.7,G
151367,2024-10-16T04:00:00,3.7,G
151391,2024-10-16T05:00:00,0.0,G
151415,2024-10-16T06:00:00,0.0,G
151440,2024-10-16T07:00:00,0.0,G
151465,2024-10-16T08:00:00,0.0,G
151490,2024-10-16T09:00:00,0.0,G
151515,2024-10-16T10:00:00,0.0,G
151540,2024-10-16T11:00:00,0.0,G
151565,2024-10-16T12:00:00,0.0,G
151590,2024-10-16T13:00:00,0.0,G
151615,2024-10-16T14:00:00,0.0,G
151640,2024-10-16T15:00:00,0.0,G
151665,2024-10-16T16:00:00,0.0,G
151690,2024-10-16T17:00:00,0.0,G
151715,2024-10-16T18:00:00,0.0,G
151740,2024-10-16T19:00:00,0.0,G
151765,2024-10-16T20:00:00,0.0,G
151790,2024-10-16T21:00:00,0.0,G
151815,2024-10-16T22:00:00,0.0,G
151840,2024-10-16T23:00:00,0.0,G
151865,2024-10-17T00:00:00,0.0,G
151890,2024-10-17T01:00:00,0.0,G
151915,2024-10-17T02:00:00,0.0,G
151940,2024-10-17T03:00:00,0.0,G
151964,2024-10-17T04:00:00,0.0,G
151988,2024-10-17T05:00:00,0.0,G
152012,2024-10-17T06:00:00,0.0,G
152036,2024-10-17T07:00:00,0.0,G
152059,2024-10-17T08:00:00,0.0,G
152082,2024-10-17T09:00:00,0.0,G
152104,2024-10-17T10:00:00,0.0,G
152126,2024-10-17T11:00:00,0.0,G
152148,2024-10-17T12:00:00,0.0,G
152171,2024-10-17T13:00:00,0.0,G
152194,2024-10-17T14:00:00,0.0,G
152217,2024-10-17T15:00:00,0.0,G
152241,2024-10-17T16:00:00,0.0,G
152265,2024-10-17T17:00:00,0.0,G
152289,2024-10-17T18:00:00,0.0,G
152313,2024-10-17T19:00:00,0.0,G
152337,2024-10-17T20:00:00,0.0,G
152360,2024-10-17T21:00:00,0.0,G
152383,2024-10-17T22:00:00,0.0,G
152406,2024-10-17T23:00:00,0.0,G
152429,2024-10-18T00:00:00,0.0,G
152452,2024-10-18T01:00:00,0.0,G
152475,2024-10-18T02:00:00,0.0,G
152498,2024-10-18T03:00:00,0.0,G
152521,2024-10-18T04:00:00,0.0,G
152544,2024-10-18T05:00:00,0.0,G
152567,2024-10-18T06:00:00,0.0,G
152590,2024-10-18T07:00:00,0.0,G
152613,2024-10-18T08:00:00,0.0,G
152636,2024-10-18T09:00:00,0.0,G
152658,2024-10-18T10:00:00,0.0,G
152680,2024-10-18T11:00:00,0.0,G
152702,2024-10-18T12:00:00,0.0,G
152724,2024-10-18T13:00:00,0.0,G
152746,2024-10-18T14:00:00,0.0,G
152768,2024-10-18T15:00:00,0.0,G
152790,2024-10-18T16:00:00,0.0,G
152812,2024-10-18T17:00:00,0.0,G
152834,2024-10-18T18:00:00,0.0,G
152856,2024-10-18T19:00:00,0.0,G
152878,2024-10-18T20:00:00,0.0,G
152900,2024-10-18T21:00:00,0.0,G
152922,2024-10-18T22:00:00,0.0,G
152944,2024-10-18T23:00:00,0.0,G
152966,2024-10-19T00:00:00,0.0,G
152988,2024-10-19T01:00:00,0.0,G
153010,2024-10-19T02:00:00,0.0,G
153032,2024-10-19T03:00:00,0.0,G
153054,2024-10-19T04:00:00,0.0,G
153076,2024-10-19T05:00:00,0.0,G
153098,2024-10-19T06:00:00,0.0,G
153120,2024-10-19T07:00:00,0.0,G
153142,2024-10-19T08:00:00,0.0,G
153164,2024-10-19T09:00:00,0.0,G
153186,2024-10-19T10:00:00,0.0,G
153208,2024-10-19T11:00:00,0.0,G
153230,2024-10-19T12:00:00,0.0,G
153252,2024-10-19T13:00:00,0.0,G
153274,2024-10-19T14:00:00,0.0,G
153296,2024-10-19T15:00:00,0.0,G
153318,2024-10-19T16:00:00,0.0,G
153340,2024-10-19T17:00:00,0.0,G
153362,2024-10-19T18:00:00,0.0,G
153384,2024-10-19T19:00:00,0.0,G
153406,2024-10-19T20:00:00,0.0,G
153428,2024-10-19T21:00:00,0.0,G
153450,2024-10-19T22:00:00,0.0,G
153473,2024-10-19T23:00:00,0.0,G
153496,2024-10-20T00:00:00,0.0,G
153519,2024-10-20T01:00:00,0.0,G
153541,2024-10-20T02:00:00,0.0,G
153563,2024-10-20T03:00:00,0.2,G
153585,2024-10-20T04:00:00,0.2,G
153607,2024-10-20T05:00:00,0.0,G
153629,2024-10-20T06:00:00,0.6,G
153651,2024-10-20T07:00:00,0.4,G
153673,2024-10-20T08:00:00,0.0,G
153695,2024-10-20T09:00:00,0.0,G
153717,2024-10-20T10:00:00,0.0,G
153739,2024-10-20T11:00:00,0.0,G
153761,2024-10-20T12:00:00,0.0,G
153783,2024-10-20T13:00:00,0.0,G
153805,2024-10-20T14:00:00,0.0,G
153827,2024-10-20T15:00:00,0.0,G
153849,2024-10-20T16:00:00,0.0,G
153871,2024-10-20T17:00:00,0.0,G
153892,2024-10-20T18:00:00,0.0,G
153913,2024-10-20T19:00:00,0.0,G
153934,2024-10-20T20:00:00,0.0,G
153955,2024-10-20T21:00:00,0.0,G
153976,2024-10-20T22:00:00,0.0,G
153997,2024-10-20T23:00:00,0.0,G
154018,2024-10-21T00:00:00,0.0,G
154039,2024-10-21T01:00:00,0.0,G
154060,2024-10-21T02:00:00,0.0,G
154081,2024-10-21T03:00:00,0.0,G
154102,2024-10-21T04:00:00,0.0,G
154123,2024-10-21T05:00:00,0.0,G
154143,2024-10-21T06:00:00,0.0,G
154163,2024-10-21T07:00:00,0.0,G
154183,2024-10-21T08:00:00,0.0,G
154203,2024-10-21T09:00:00,0.0,G
154223,2024-10-21T10:00:00,0.0,G
154243,2024-10-21T11:00:00,0.0,G
154263,2024-10-21T12:00:00,0.0,G
154283,2024-10-21T13:00:00,0.0,G
154304,2024-10-21T14:00:00,0.0,G
154325,2024-10-21T15:00:00,0.0,G
154346,2024-10-21T16:00:00,0.0,G
154368,2024-10-21T17:00:00,0.0,G
154390,2024-10-21T18:00:00,0.0,G
154412,2024-10-21T19:00:00,0.0,G
154434,2024-10-21T20:00:00,0.0,G
154456,2024-10-21T21:00:00,0.0,G
154478,2024-10-21T22:00:00,0.0,G
154500,2024-10-21T23:00:00,0.0,G
154522,2024-10-22T00:00:00,0.0,G
154544,2024-10-22T01:00:00,0.0,G
154566,2024-10-22T02:00:00,0.0,G
154588,2024-10-22T03:00:00,0.0,G
154609,2024-10-22T04:00:00,0.0,G
154630,2024-10-22T05:00:00,0.0,G
154651,2024-10-22T06:00:00,0.0,G
154672,2024-10-22T07:00:00,0.0,G
154693,2024-10-22T08:00:00,0.0,G
154714,2024-10-22T09:00:00,0.0,G
154735,2024-10-22T10:00:00,0.0,G
154755,2024-10-22T11:00:00,0.0,G
154774,2024-10-22T12:00:00,0.0,G
154793,2024-10-22T13:00:00,0.0,G
154813,2024-10-22T14:00:00,0.0,G
154833,2024-10-22T15:00:00,0.0,G
154853,2024-10-22T16:00:00,0.0,G
154874,2024-10-22T17:00:00,0.0,G
154895,2024-10-22T18:00:00,0.0,G
154916,2024-10-22T19:00:00,0.0,G
154937,2024-10-22T20:00:00,0.0,G
154958,2024-10-22T21:00:00,0.0,G
154979,2024-10-22T22:00:00,0.0,G
155000,2024-10-22T23:00:00,0.0,G
155021,2024-10-23T00:00:00,0.0,G
155042,2024-10-23T01:00:00,0.0,G
155063,2024-10-23T02:00:00,0.0,G
155084,2024-10-23T03:00:00,0.0,G
155105,2024-10-23T04:00:00,0.0,G
155126,2024-10-23T05:00:00,0.0,G
155147,2024-10-23T06:00:00,0.0,G
155168,2024-10-23T07:00:00,0.0,G
155189,2024-10-23T08:00:00,0.0,G
155210,2024-10-23T09:00:00,0.0,G
155231,2024-10-23T10:00:00,0.0,G
155251,2024-10-23T11:00:00,0.0,G
155271,2024-10-23T12:00:00,0.0,G
155291,2024-10-23T13:00:00,0.0,G
155312,2024-10-23T14:00:00,0.0,G
155333,2024-10-23T15:00:00,0.0,G
155354,2024-10-23T16:00:00,0.0,G
155375,2024-10-23T17:00:00,0.0,G
155396,2024-10-23T18:00:00,0.0,G
155417,2024-10-23T19:00:00,0.0,G
155438,2024-10-23T20:00:00,0.0,G
155459,2024-10-23T21:00:00,0.0,G
155480,2024-10-23T22:00:00,0.0,G
155501,2024-10-23T23:00:00,0.0,G
155522,2024-10-24T00:00:00,0.0,G
155543,2024-10-24T01:00:00,0.0,G
155564,2024-10-24T02:00:00,0.0,G
155584,2024-10-24T03:00:00,0.0,G
155604,2024-10-24T04:00:00,0.0,G
155624,2024-10-24T05:00:00,0.0,G
155644,2024-10-24T06:00:00,0.0,G
155664,2024-10-24T07:00:00,0.0,G
155684,2024-10-24T08:00:00,0.0,G
155704,2024-10-24T09:00:00,0.0,G
155724,2024-10-24T10:00:00,0.0,G
155744,2024-10-24T11:00:00,0.0,G
155764,2024-10-24T12:00:00,0.0,G
155783,2024-10-24T13:00:00,0.0,G
155802,2024-10-24T14:00:00,0.0,G
155823,2024-10-24T15:00:00,0.0,G
155844,2024-10-24T16:00:00,0.0,G
155865,2024-10-24T17:00:00,0.0,G
155886,2024-10-24T18:00:00,0.0,G
155907,2024-10-24T19:00:00,0.0,G
155928,2024-10-24T20:00:00,0.0,G
155949,2024-10-24T21:00:00,0.0,G
155970,2024-10-24T22:00:00,0.0,G
155991,2024-10-24T23:00:00,0.0,G
156012,2024-10-25T00:00:00,0.0,G
156032,2024-10-25T01:00:00,0.0,G
156051,2024-10-25T02:00:00,0.0,G
156070,2024-10-25T03:00:00,0.0,G
156089,2024-10-25T04:00:00,0.0,G
156108,2024-10-25T05:00:00,0.0,G
156127,2024-10-25T06:00:00,0.0,G
156147,2024-10-25T07:00:00,0.0,G
156168,2024-10-25T08:00:00,0.0,G
156189,2024-10-25T09:00:00,0.0,G
156210,2024-10-25T10:00:00,0.0,G
156231,2024-10-25T11:00:00,0.0,G
156252,2024-10-25T12:00:00,0.0,G
156273,2024-10-25T13:00:00,0.0,G
156294,2024-10-25T14:00:00,0.0,G
156316,2024-10-25T15:00:00,0.0,G
156339,2024-10-25T16:00:00,0.0,G
156362,2024-10-25T17:00:00,0.0,G
156385,2024-10-25T18:00:00,0.0,G
156408,2024-10-25T19:00:00,0.0,G
156431,2024-10-25T20:00:00,0.0,G
156454,2024-10-25T21:00:00,0.0,G
156477,2024-10-25T22:00:00,0.0,M
159851,2024-11-01T23:00:00,0.0,G
159871,2024-11-02T00:00:00,0.0,G
159891,2024-11-02T01:00:00,0.0,G
159911,2024-11-02T02:00:00,0.0,G
159931,2024-11-02T03:00:00,0.0,G
159950,2024-11-02T04:00:00,0.0,G
159969,2024-11-02T05:00:00,0.0,G
159988,2024-11-02T06:00:00,0.0,G
160007,2024-11-02T07:00:00,0.0,G
160026,2024-11-02T08:00:00,0.0,G
160045,2024-11-02T09:00:00,0.0,G
160064,2024-11-02T10:00:00,0.0,G
160083,2024-11-02T11:00:00,0.0,G
160102,2024-11-02T12:00:00,0.0,G
160121,2024-11-02T13:00:00,0.0,G
160140,2024-11-02T14:00:00,0.0,G
160159,2024-11-02T15:00:00,0.0,G
160178,2024-11-02T16:00:00,0.0,G
160198,2024-11-02T17:00:00,0.0,G
160218,2024-11-02T18:00:00,0.0,G
160238,2024-11-02T19:00:00,0.0,G
160258,2024-11-02T20:00:00,0.0,G
160278,2024-11-02T21:00:00,0.0,G
160297,2024-11-02T22:00:00,0.0,G
160316,2024-11-02T23:00:00,0.0,G
160335,2024-11-03T00:00:00,0.0,G
160354,2024-11-03T01:00:00,0.0,G
160373,2024-11-03T02:00:00,0.0,G
160392,2024-11-03T03:00:00,0.0,G
160411,2024-11-03T04:00:00,0.0,G
160430,2024-11-03T05:00:00,0.0,G
160449,2024-11-03T06:00:00,0.0,G
160468,2024-11-03T07:00:00,0.0,G
160487,2024-11-03T08:00:00,0.0,G
160506,2024-11-03T09:00:00,0.0,G
160525,2024-11-03T10:00:00,0.0,G
160544,2024-11-03T11:00:00,0.0,G
160563,2024-11-03T12:00:00,0.0,G
160582,2024-11-03T13:00:00,0.0,G
160602,2024-11-03T14:00:00,0.0,G
160622,2024-11-03T15:00:00,0.0,G
160642,2024-11-03T16:00:00,0.0,G
160662,2024-11-03T17:00:00,0.0,G
160681,2024-11-03T18:00:00,0.0,G
160700,2024-11-03T19:00:00,0.0,G
160719,2024-11-03T20:00:00,0.0,G
160738,2024-11-03T21:00:00,0.0,G
160757,2024-11-03T22:00:00,0.0,G
160777,2024-11-03T23:00:00,0.0,G
160797,2024-11-04T00:00:00,0.0,G
160817,2024-11-04T01:00:00,0.0,G
160837,2024-11-04T02:00:00,0.0,G
160856,2024-11-04T03:00:00,0.0,G
160875,2024-11-04T04:00:00,0.0,G
160894,2024-11-04T05:00:00,0.0,G
160913,2024-11-04T06:00:00,0.0,G
160933,2024-11-04T07:00:00,0.0,G
160953,2024-11-04T08:00:00,0.0,G
160973,2024-11-04T09:00:00,0.0,G
160994,2024-11-04T10:00:00,0.0,G
161015,2024-11-04T11:00:00,0.0,G
161036,2024-11-04T12:00:00,0.0,G
161058,2024-11-04T13:00:00,0.0,G
161079,2024-11-04T14:00:00,0.0,G
161100,2024-11-04T15:00:00,0.0,G
161121,2024-11-04T16:00:00,0.0,G
161143,2024-11-04T17:00:00,0.0,G
161165,2024-11-04T18:00:00,0.0,G
161187,2024-11-04T19:00:00,0.0,G
161209,2024-11-04T20:00:00,0.0,G
161231,2024-11-04T21:00:00,0.0,G
161253,2024-11-04T22:00:00,0.0,G
161275,2024-11-04T23:00:00,0.0,G
161298,2024-11-05T00:00:00,0.0,G
161321,2024-11-05T01:00:00,0.1,G
161344,2024-11-05T02:00:00,0.8,G
161367,2024-11-05T03:00:00,0.9,G
161390,2024-11-05T04:00:00,0.9,G
161413,2024-11-05T05:00:00,0.0,G
161436,2024-11-05T06:00:00,0.0,G
161459,2024-11-05T07:00:00,0.0,G
161482,2024-11-05T08:00:00,0.0,G
161505,2024-11-05T09:00:00,0.0,G
161528,2024-11-05T10:00:00,0.0,G
161551,2024-11-05T11:00:00,0.0,G
161573,2024-11-05T12:00:00,0.0,G
161596,2024-11-05T13:00:00,0.0,G
161619,2024-11-05T14:00:00,0.0,G
161642,2024-11-05T15:00:00,0.0,G
161666,2024-11-05T16:00:00,0.0,G
161690,2024-11-05T17:00:00,0.0,G
161714,2024-11-05T18:00:00,0.0,G
161736,2024-11-05T19:00:00,0.0,G
161758,2024-11-05T20:00:00,0.0,G
161780,2024-11-05T21:00:00,0.0,G
161802,2024-11-05T22:00:00,0.0,G
161823,2024-11-05T23:00:00,0.0,G
161844,2024-11-06T00:00:00,0.0,G
161865,2024-11-06T01:00:00,0.0,G
161886,2024-11-06T02:00:00,0.0,G
161907,2024-11-06T03:00:00,0.0,G
161929,2024-11-06T04:00:00,0.0,G
161951,2024-11-06T05:00:00,0.0,G
161973,2024-11-06T06:00:00,0.0,G
161995,2024-11-06T07:00:00,0.0,G
162017,2024-11-06T08:00:00,0.0,G
162039,2024-11-06T09:00:00,0.0,G
162062,2024-11-06T10:00:00,0.0,G
162085,2024-11-06T11:00:00,0.0,G
162108,2024-11-06T12:00:00,0.0,G
162131,2024-11-06T13:00:00,0.0,G
162154,2024-11-06T14:00:00,0.0,G
162177,2024-11-06T15:00:00,0.0,G
162200,2024-11-06T16:00:00,0.0,G
162223,2024-11-06T17:00:00,0.0,G
162246,2024-11-06T18:00:00,0.0,G
162269,2024-11-06T19:00:00,0.0,G
162291,2024-11-06T20:00:00,0.0,G
162313,2024-11-06T21:00:00,0.0,G
162335,2024-11-06T22:00:00,0.0,G
162357,2024-11-06T23:00:00,0.0,G
162379,2024-11-07T00:00:00,0.0,G
162401,2024-11-07T01:00:00,0.0,G
162423,2024-11-07T02:00:00,0.0,G
162445,2024-11-07T03:00:00,0.0,G
162467,2024-11-07T04:00:00,0.0,G
162489,2024-11-07T05:00:00,0.0,G
162511,2024-11-07T06:00:00,0.0,G
162532,2024-11-07T07:00:00,0.0,G
162553,2024-11-07T08:00:00,0.0,G
162575,2024-11-07T09:00:00,0.0,G
162597,2024-11-07T10:00:00,0.0,G
162619,2024-11-07T11:00:00,0.0,G
162641,2024-11-07T12:00:00,0.0,G
162663,2024-11-07T13:00:00,0.0,G
162685,2024-11-07T14:00:00,0.0,G
162707,2024-11-07T15:00:00,0.0,G
162729,2024-11-07T16:00:00,0.0,G
162751,2024-11-07T17:00:00,0.0,G
162772,2024-11-07T18:00:00,0.0,G
162794,2024-11-07T19:00:00,0.0,G
162816,2024-11-07T20:00:00,0.0,G
162838,2024-11-07T21:00:00,0.0,G
162860,2024-11-07T22:00:00,0.0,G
162881,2024-11-07T23:00:00,0.0,G
162902,2024-11-08T00:00:00,0.0,G
162923,2024-11-08T01:00:00,0.0,G
162944,2024-11-08T02:00:00,0.0,G
162964,2024-11-08T03:00:00,0.0,G
162985,2024-11-08T04:00:00,0.0,G
163006,2024-11-08T05:00:00,0.0,G
163027,2024-11-08T06:00:00,0.0,G
163048,2024-11-08T07:00:00,0.0,G
163069,2024-11-08T08:00:00,0.0,G
163091,2024-11-08T09:00:00,0.0,G
163113,2024-11-08T10:00:00,0.0,G
163135,2024-11-08T11:00:00,0.0,G
163156,2024-11-08T12:00:00,0.0,G
163177,2024-11-08T13:00:00,0.0,G
163198,2024-11-08T14:00:00,0.0,G
163219,2024-11-08T15:00:00,0.0,G
163240,2024-11-08T16:00:00,0.0,G
163261,2024-11-08T17:00:00,0.0,G
163281,2024-11-08T18:00:00,0.0,G
163301,2024-11-08T19:00:00,0.0,G
163320,2024-11-08T20:00:00,0.0,G
163339,2024-11-08T21:00:00,0.0,G
163358,2024-11-08T22:00:00,0.0,G
163377,2024-11-08T23:00:00,0.0,G
163396,2024-11-09T00:00:00,0.0,G
163415,2024-11-09T01:00:00,0.0,G
163434,2024-11-09T02:00:00,0.0,G
163453,2024-11-09T03:00:00,0.0,G
163472,2024-11-09T04:00:00,0.0,G
163491,2024-11-09T05:00:00,0.0,G
163510,2024-11-09T06:00:00,0.0,G
163529,2024-11-09T07:00:00,0.0,G
163549,2024-11-09T08:00:00,0.0,G
163569,2024-11-09T09:00:00,0.0,G
163589,2024-11-09T10:00:00,0.0,G
163609,2024-11-09T11:00:00,0.0,G
163629,2024-11-09T12:00:00,0.0,G
163649,2024-11-09T13:00:00,0.0,G
163669,2024-11-09T14:00:00,0.0,G
163689,2024-11-09T15:00:00,0.0,G
163709,2024-11-09T16:00:00,0.0,G
163729,2024-11-09T17:00:00,0.0,G
163749,2024-11-09T18:00:00,0.0,G
163769,2024-11-09T19:00:00,0.0,G
163789,2024-11-09T20:00:00,0.0,G
163809,2024-11-09T21:00:00,0.0,G
163829,2024-11-09T22:00:00,0.0,G
163849,2024-11-09T23:00:00,0.0,G
163868,2024-11-10T00:00:00,0.0,G
163887,2024-11-10T01:00:00,0.7,G
